# copies_x,Course,Customer heading,Subject,Type Current Support_x,Year_x,Latitude_x,Longitude_x,Town_x,Current Seller id_x,Institution_x,Titularity_x,Publishing group_1_x,key_x,# copies_y,Type Current Support_y,Year_y,Latitude_y,Longitude_y,Town_y,Current Seller id_y,Institution_y,Titularity_y,Publishing group_1_y,key_y,churn
23.0,31,137931,60,1.0,2016.0,40.422636,-3.55104,COSLADA,130.0,Yes,Public,1.0,31_60_137931,24,1,2015,40.422636,-3.55104,COSLADA,130.0,Yes,Public,1,31_60_137931,0
144.0,30,137933,60,1.0,2016.0,40.405993,-3.713632,MADRID,124.0,Yes,Public,1.0,30_60_137933,163,1,2015,40.405993,-3.713632,MADRID,124.0,Yes,Public,1,30_60_137933,0
70.0,26,137933,79,1.0,2016.0,40.405993,-3.713632,MADRID,124.0,Yes,Public,1.0,26_79_137933,0,1,2015,40.405993,-3.713632,MADRID,124.0,Yes,Public,1,26_79_137933,0
164.0,31,137933,60,1.0,2016.0,40.405993,-3.713632,MADRID,124.0,Yes,Public,1.0,31_60_137933,149,1,2015,40.405993,-3.713632,MADRID,124.0,Yes,Public,1,31_60_137933,0
97.0,31,137933,79,1.0,2016.0,40.405993,-3.713632,MADRID,124.0,Yes,Public,1.0,31_79_137933,92,1,2015,40.405993,-3.713632,MADRID,124.0,Yes,Public,1,31_79_137933,0
73.0,28,137933,79,1.0,2016.0,40.405993,-3.713632,MADRID,124.0,Yes,Public,1.0,28_79_137933,76,1,2015,40.405993,-3.713632,MADRID,124.0,Yes,Public,1,28_79_137933,0
48.0,30,137934,54,1.0,2016.0,40.439819,-3.711214,MADRID,102.0,Yes,Public,1.0,30_54_137934,45,1,2015,40.439819,-3.711214,MADRID,102.0,Yes,Public,1,30_54_137934,0
39.0,31,137934,54,1.0,2016.0,40.439819,-3.711214,MADRID,102.0,Yes,Public,1.0,31_54_137934,0,1,2015,40.439819,-3.711214,MADRID,102.0,Yes,Public,1,31_54_137934,0
47.0,28,137934,54,1.0,2016.0,40.439819,-3.711214,MADRID,102.0,Yes,Public,1.0,28_54_137934,51,1,2015,40.439819,-3.711214,MADRID,102.0,Yes,Public,1,28_54_137934,0
21.0,26,137935,79,1.0,2016.0,40.461792,-3.712283,MADRID,161.0,Yes,Public,1.0,26_79_137935,0,1,2015,40.461792,-3.712283,MADRID,161.0,Yes,Public,1,26_79_137935,0
20.0,30,137935,79,1.0,2016.0,40.461792,-3.712283,MADRID,161.0,Yes,Public,1.0,30_79_137935,24,1,2015,40.461792,-3.712283,MADRID,161.0,Yes,Public,1,30_79_137935,0
20.0,27,137935,79,1.0,2016.0,40.461792,-3.712283,MADRID,161.0,Yes,Public,1.0,27_79_137935,22,1,2015,40.461792,-3.712283,MADRID,161.0,Yes,Public,1,27_79_137935,0
25.0,29,137942,60,1.0,2016.0,40.384894,-3.721797,MADRID,124.0,Yes,Public,1.0,29_60_137942,25,1,2015,40.384894,-3.721797,MADRID,124.0,Yes,Public,1,29_60_137942,0
25.0,26,137942,54,1.0,2016.0,40.384894,-3.721797,MADRID,124.0,Yes,Public,1.0,26_54_137942,25,1,2015,40.384894,-3.721797,MADRID,124.0,Yes,Public,1,26_54_137942,0
25.0,30,137942,60,1.0,2016.0,40.384894,-3.721797,MADRID,124.0,Yes,Public,1.0,30_60_137942,25,1,2015,40.384894,-3.721797,MADRID,124.0,Yes,Public,1,30_60_137942,0
25.0,27,137942,60,1.0,2016.0,40.384894,-3.721797,MADRID,124.0,Yes,Public,1.0,27_60_137942,0,1,2015,40.384894,-3.721797,MADRID,124.0,Yes,Public,1,27_60_137942,0
15.0,26,137943,79,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,26_79_137943,11,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,26_79_137943,0
25.0,27,137943,13,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,27_13_137943,25,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,27_13_137943,0
13.0,30,137943,79,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,0.0,30_79_137943,19,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,30_79_137943,1
37.0,31,137943,13,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,31_13_137943,39,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,31_13_137943,0
37.0,31,137943,15,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,31_15_137943,39,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,31_15_137943,0
24.0,28,137943,13,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,28_13_137943,18,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,28_13_137943,0
0.0,27,137943,79,1.0,2016.0,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1.0,27_79_137943,15,1,2015,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,1,27_79_137943,0
28.0,29,137944,79,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1.0,29_79_137944,0,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,29_79_137944,0
52.0,26,137944,60,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,0.0,26_60_137944,44,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,26_60_137944,1
53.0,30,137944,60,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1.0,30_60_137944,50,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,30_60_137944,0
24.0,26,137944,79,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1.0,26_79_137944,24,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,26_79_137944,0
48.0,31,137944,60,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1.0,31_60_137944,48,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,31_60_137944,0
29.0,28,137944,79,1.0,2016.0,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1.0,28_79_137944,0,1,2015,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,1,28_79_137944,0
50.0,29,137945,54,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,29_54_137945,50,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,29_54_137945,0
50.0,29,137945,60,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,29_60_137945,50,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,29_60_137945,0
55.0,26,137945,60,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,26_60_137945,54,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,26_60_137945,0
55.0,26,137945,54,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,26_54_137945,54,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,26_54_137945,0
48.0,30,137945,54,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,30_54_137945,51,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,30_54_137945,0
19.0,26,137945,79,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,26_79_137945,19,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,26_79_137945,0
22.0,30,137945,79,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,30_79_137945,0,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,30_79_137945,0
50.0,27,137945,60,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,27_60_137945,53,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,27_60_137945,0
47.0,31,137945,60,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,31_60_137945,51,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,31_60_137945,0
47.0,31,137945,54,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,31_54_137945,51,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,31_54_137945,0
21.0,31,137945,79,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,31_79_137945,14,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,31_79_137945,0
50.0,28,137945,54,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,28_54_137945,50,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,28_54_137945,0
50.0,28,137945,60,1.0,2016.0,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1.0,28_60_137945,50,1,2015,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,1,28_60_137945,0
27.0,26,137946,15,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,26_15_137946,25,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,26_15_137946,0
11.0,29,137946,79,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,29_79_137946,0,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,29_79_137946,0
24.0,27,137946,15,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,27_15_137946,25,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,27_15_137946,0
24.0,31,137946,15,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,31_15_137946,15,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,31_15_137946,0
24.0,31,137946,13,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,31_13_137946,15,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,31_13_137946,0
12.0,27,137946,79,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,27_79_137946,10,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,27_79_137946,0
7.0,31,137946,79,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,31_79_137946,8,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,31_79_137946,0
25.0,29,137946,13,1.0,2016.0,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1.0,29_13_137946,15,1,2015,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,1,29_13_137946,0
117.0,29,137951,60,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,29_60_137951,52,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,29_60_137951,0
80.0,26,137951,54,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,26_54_137951,105,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,26_54_137951,0
57.0,30,137951,54,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,30_54_137951,55,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,30_54_137951,0
30.0,30,137951,79,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,30_79_137951,0,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,30_79_137951,0
55.0,31,137951,60,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,31_60_137951,77,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,31_60_137951,0
83.0,28,137951,54,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,28_54_137951,123,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,28_54_137951,0
60.0,28,137951,79,1.0,2016.0,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1.0,28_79_137951,0,1,2015,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,1,28_79_137951,0
52.0,29,137952,54,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,29_54_137952,51,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,29_54_137952,0
52.0,29,137952,60,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,29_60_137952,51,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,29_60_137952,0
31.0,29,137952,79,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,29_79_137952,30,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,29_79_137952,0
52.0,30,137952,13,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,30_13_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,30_13_137952,0
52.0,30,137952,15,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,30_15_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,30_15_137952,0
52.0,30,137952,54,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,30_54_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,30_54_137952,0
50.0,31,137952,15,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,31_15_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,31_15_137952,0
50.0,31,137952,13,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,31_13_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,31_13_137952,0
50.0,31,137952,54,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,31_54_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,31_54_137952,0
50.0,31,137952,60,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,31_60_137952,50,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,31_60_137952,0
35.0,27,137952,79,1.0,2016.0,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1.0,27_79_137952,35,1,2015,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,1,27_79_137952,0
36.0,29,137953,79,1.0,2016.0,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1.0,29_79_137953,35,1,2015,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1,29_79_137953,0
76.0,26,137953,54,1.0,2016.0,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1.0,26_54_137953,73,1,2015,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1,26_54_137953,0
41.0,26,137953,79,1.0,2016.0,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1.0,26_79_137953,41,1,2015,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1,26_79_137953,0
24.0,31,137953,79,1.0,2016.0,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1.0,31_79_137953,21,1,2015,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1,31_79_137953,0
38.0,28,137953,79,1.0,2016.0,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1.0,28_79_137953,38,1,2015,40.422047,-3.549927,COSLADA,130.0,Yes,Public,1,28_79_137953,0
53.0,31,137954,54,1.0,2016.0,40.422003,-3.558888,COSLADA,130.0,Yes,Public,1.0,31_54_137954,44,1,2015,40.422003,-3.558888,COSLADA,130.0,Yes,Public,1,31_54_137954,0
51.0,28,137954,54,1.0,2016.0,40.422003,-3.558888,COSLADA,130.0,Yes,Public,1.0,28_54_137954,51,1,2015,40.422003,-3.558888,COSLADA,130.0,Yes,Public,1,28_54_137954,0
51.0,30,137964,15,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,30_15_137964,0,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,30_15_137964,0
51.0,30,137964,13,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,30_13_137964,50,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,30_13_137964,0
72.0,26,137964,79,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,26_79_137964,0,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,26_79_137964,0
24.0,30,137964,79,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,30_79_137964,31,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,30_79_137964,0
50.0,31,137964,15,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,31_15_137964,48,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,31_15_137964,0
53.0,28,137964,15,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,28_15_137964,51,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,28_15_137964,0
29.0,31,137964,79,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,31_79_137964,32,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,31_79_137964,0
53.0,28,137964,60,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,28_60_137964,51,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,28_60_137964,0
48.0,29,137964,13,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,29_13_137964,50,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,29_13_137964,0
48.0,29,137964,15,1.0,2016.0,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1.0,29_15_137964,50,1,2015,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,1,29_15_137964,0
58.0,26,137966,15,1.0,2016.0,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1.0,26_15_137966,49,1,2015,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1,26_15_137966,0
58.0,26,137966,13,1.0,2016.0,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1.0,26_13_137966,49,1,2015,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1,26_13_137966,0
28.0,26,137966,79,1.0,2016.0,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1.0,26_79_137966,0,1,2015,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1,26_79_137966,0
13.0,28,137966,79,1.0,2016.0,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1.0,28_79_137966,0,1,2015,40.313292,-3.873764,MOSTOLES,131.0,Yes,Public,1,28_79_137966,0
67.0,29,137967,65,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,0.0,29_65_137967,67,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,29_65_137967,1
68.0,26,137967,15,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,1.0,26_15_137967,68,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,26_15_137967,0
68.0,26,137967,13,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,1.0,26_13_137967,68,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,26_13_137967,0
68.0,26,137967,60,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,0.0,26_60_137967,68,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,26_60_137967,1
76.0,27,137967,15,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,1.0,27_15_137967,76,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,27_15_137967,0
76.0,27,137967,13,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,1.0,27_13_137967,76,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,27_13_137967,0
87.0,28,137967,65,1.0,2016.0,40.394301,-3.713371,MADRID,124.0,Yes,Public,0.0,28_65_137967,87,1,2015,40.394301,-3.713371,MADRID,124.0,Yes,Public,1,28_65_137967,1
76.0,29,137968,60,1.0,2016.0,40.430562,-3.609296,MADRID,208.0,Yes,Public,1.0,29_60_137968,63,1,2015,40.430562,-3.609296,MADRID,208.0,Yes,Public,1,29_60_137968,0
43.0,26,137968,79,1.0,2016.0,40.430562,-3.609296,MADRID,208.0,Yes,Public,1.0,26_79_137968,40,1,2015,40.430562,-3.609296,MADRID,208.0,Yes,Public,1,26_79_137968,0
45.0,28,137968,79,1.0,2016.0,40.430562,-3.609296,MADRID,208.0,Yes,Public,1.0,28_79_137968,33,1,2015,40.430562,-3.609296,MADRID,208.0,Yes,Public,1,28_79_137968,0
49.0,29,137972,60,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,0.0,29_60_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,29_60_137972,1
30.0,29,137972,79,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,29_79_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,29_79_137972,0
50.0,26,137972,54,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,26_54_137972,49,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,26_54_137972,0
50.0,26,137972,60,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,26_60_137972,49,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,26_60_137972,0
48.0,30,137972,54,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,30_54_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,30_54_137972,0
36.0,26,137972,79,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,26_79_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,26_79_137972,0
49.0,27,137972,60,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,27_60_137972,47,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,27_60_137972,0
50.0,31,137972,60,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,0.0,31_60_137972,51,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,31_60_137972,1
50.0,31,137972,54,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,31_54_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,31_54_137972,0
50.0,28,137972,54,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,28_54_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,28_54_137972,0
31.0,28,137972,79,1.0,2016.0,40.468115,-3.721062,MADRID,159.0,Yes,Public,1.0,28_79_137972,0,1,2015,40.468115,-3.721062,MADRID,159.0,Yes,Public,1,28_79_137972,0
56.0,29,137975,54,1.0,2016.0,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1.0,29_54_137975,74,1,2015,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1,29_54_137975,0
73.0,30,137975,54,1.0,2016.0,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1.0,30_54_137975,58,1,2015,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1,30_54_137975,0
34.0,26,137975,79,1.0,2016.0,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1.0,26_79_137975,34,1,2015,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1,26_79_137975,0
59.0,31,137975,54,1.0,2016.0,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1.0,31_54_137975,48,1,2015,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1,31_54_137975,0
30.0,27,137975,79,1.0,2016.0,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1.0,27_79_137975,30,1,2015,40.428829,-3.564134,COSLADA,130.0,Yes,Public,1,27_79_137975,0
24.0,26,137978,15,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,26_15_137978,22,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,26_15_137978,0
24.0,30,137978,15,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,30_15_137978,23,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,30_15_137978,0
24.0,27,137978,15,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,27_15_137978,25,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,27_15_137978,0
24.0,31,137978,15,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,31_15_137978,25,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,31_15_137978,0
24.0,31,137978,13,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,31_13_137978,25,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,31_13_137978,0
23.0,28,137978,15,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,28_15_137978,25,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,28_15_137978,0
23.0,28,137978,13,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,28_13_137978,25,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,28_13_137978,0
24.0,29,137978,13,1.0,2016.0,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1.0,29_13_137978,22,1,2015,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,1,29_13_137978,0
49.0,30,137979,60,1.0,2016.0,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1.0,30_60_137979,54,1,2015,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1,30_60_137979,0
49.0,30,137979,54,1.0,2016.0,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1.0,30_54_137979,54,1,2015,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1,30_54_137979,0
50.0,29,137979,15,1.0,2016.0,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1.0,29_15_137979,50,1,2015,40.334762,-3.736188,LEGANES,100.0,Yes,Public,1,29_15_137979,0
74.0,26,137981,15,1.0,2016.0,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,1.0,26_15_137981,75,1,2015,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,1,26_15_137981,0
