Course,Customer heading,Subject,Year,# copies,Type Current Support,Latitude,Longitude,Town,Current Seller id,Institution,Titularity,key,churn,change_copies
27,137046.0,60,2017.0,24,1,40.406743,-3.656928,MADRID,100.0,Yes,Public,27_60_137046.0,0,2.0
31,137046.0,54,2017.0,43,1,40.406743,-3.656928,MADRID,100.0,Yes,Public,31_54_137046.0,0,-11.0
31,137046.0,60,2017.0,43,1,40.406743,-3.656928,MADRID,100.0,Yes,Public,31_60_137046.0,0,-11.0
31,137046.0,79,2017.0,23,1,40.406743,-3.656928,MADRID,100.0,Yes,Public,31_79_137046.0,0,-7.0
29,137057.0,60,2017.0,33,1,40.543894,-3.625898,SAN SEBASTIAN DE LOS REYES,102.0,Yes,Public,29_60_137057.0,0,11.0
26,137057.0,13,2017.0,33,1,40.543894,-3.625898,SAN SEBASTIAN DE LOS REYES,102.0,Yes,Public,26_13_137057.0,0,-8.0
27,137057.0,60,2017.0,42,1,40.543894,-3.625898,SAN SEBASTIAN DE LOS REYES,102.0,Yes,Public,27_60_137057.0,0,3.0
28,137057.0,60,2017.0,48,1,40.543894,-3.625898,SAN SEBASTIAN DE LOS REYES,102.0,Yes,Public,28_60_137057.0,0,-4.0
26,137067.0,15,2017.0,35,1,40.387736,-3.756301,MADRID,124.0,Yes,Public,26_15_137067.0,0,-8.0
27,137067.0,13,2017.0,34,1,40.387736,-3.756301,MADRID,124.0,Yes,Public,27_13_137067.0,0,-9.0
27,137067.0,54,2017.0,34,1,40.387736,-3.756301,MADRID,124.0,Yes,Public,27_54_137067.0,0,-9.0
26,137068.0,60,2017.0,22,1,40.478346,-3.650793,MADRID,102.0,Yes,Public,26_60_137068.0,0,-5.0
26,137068.0,54,2017.0,22,1,40.478346,-3.650793,MADRID,102.0,Yes,Public,26_54_137068.0,0,-5.0
30,137068.0,60,2017.0,26,1,40.478346,-3.650793,MADRID,102.0,Yes,Public,30_60_137068.0,0,-2.0
27,137068.0,54,2017.0,22,1,40.478346,-3.650793,MADRID,102.0,Yes,Public,27_54_137068.0,0,-2.0
30,137070.0,15,2017.0,47,1,40.340023,-3.82019,ALCORCON,164.0,Yes,Public,30_15_137070.0,0,-2.0
31,137070.0,13,2017.0,51,1,40.340023,-3.82019,ALCORCON,164.0,Yes,Public,31_13_137070.0,0,-1.0
31,137070.0,15,2017.0,51,1,40.340023,-3.82019,ALCORCON,164.0,Yes,Public,31_15_137070.0,0,-1.0
28,137070.0,54,2017.0,50,1,40.340023,-3.82019,ALCORCON,164.0,Yes,Public,28_54_137070.0,0,-3.0
30,137077.0,79,2017.0,25,1,40.451326,-3.667708,MADRID,159.0,Yes,Public,30_79_137077.0,0,-8.0
30,137078.0,15,2017.0,16,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,30_15_137078.0,0,-16.0
30,137078.0,13,2017.0,16,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,30_13_137078.0,0,4.0
31,137078.0,15,2017.0,21,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,31_15_137078.0,0,-7.0
31,137078.0,13,2017.0,21,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,31_13_137078.0,0,-7.0
28,137078.0,15,2017.0,23,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,28_15_137078.0,0,-3.0
28,137078.0,13,2017.0,23,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,28_13_137078.0,0,-3.0
29,137078.0,13,2017.0,22,1,40.411724,-3.727988,MADRID,159.0,Yes,Public,29_13_137078.0,0,-3.0
30,137081.0,60,2017.0,52,1,40.47046,-3.855428,MAJADAHONDA,209.0,Yes,Public,30_60_137081.0,0,-1.0
31,137081.0,54,2017.0,50,1,40.47046,-3.855428,MAJADAHONDA,209.0,Yes,Public,31_54_137081.0,0,1.0
31,137081.0,60,2017.0,50,1,40.47046,-3.855428,MAJADAHONDA,209.0,Yes,Public,31_60_137081.0,0,1.0
29,137082.0,54,2017.0,63,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,29_54_137082.0,0,13.0
26,137082.0,54,2017.0,72,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,26_54_137082.0,0,-19.0
30,137082.0,54,2017.0,44,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,30_54_137082.0,0,24.0
27,137082.0,13,2017.0,52,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,27_13_137082.0,0,14.0
31,137082.0,15,2017.0,53,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,31_15_137082.0,0,4.0
30,137082.0,79,2017.0,22,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,30_79_137082.0,0,6.0
27,137082.0,60,2017.0,52,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,27_60_137082.0,0,14.0
31,137082.0,54,2017.0,53,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,31_54_137082.0,0,4.0
28,137082.0,15,2017.0,75,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,28_15_137082.0,0,-22.0
31,137082.0,79,2017.0,17,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,31_79_137082.0,0,9.0
28,137082.0,54,2017.0,75,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,28_54_137082.0,0,-22.0
28,137082.0,60,2017.0,75,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,28_60_137082.0,0,-22.0
29,137082.0,15,2017.0,63,1,40.383119,-3.713523,MADRID,102.0,Yes,Public,29_15_137082.0,0,13.0
30,137084.0,13,2017.0,43,1,40.376465,-3.65545,MADRID,124.0,Yes,Public,30_13_137084.0,0,4.0
30,137084.0,15,2017.0,43,1,40.376465,-3.65545,MADRID,124.0,Yes,Public,30_15_137084.0,0,-43.0
31,137084.0,13,2017.0,47,1,40.376465,-3.65545,MADRID,124.0,Yes,Public,31_13_137084.0,0,-5.0
28,137090.0,54,2017.0,53,1,40.422907,-3.525042,SAN FERNANDO DE HENARES,130.0,Yes,Public,28_54_137090.0,0,-5.0
26,137092.0,54,2017.0,31,1,40.322952,-4.197661,ALDEA DEL FRESNO,164.0,Yes,Public,26_54_137092.0,1,0.0
27,137092.0,54,2017.0,32,1,40.322952,-4.197661,ALDEA DEL FRESNO,164.0,Yes,Public,27_54_137092.0,1,-2.0
29,137103.0,54,2017.0,15,1,40.479009,-3.659758,MADRID,102.0,Yes,Public,29_54_137103.0,1,5.0
28,137103.0,13,2017.0,21,1,40.479009,-3.659758,MADRID,102.0,Yes,Public,28_13_137103.0,0,-4.0
28,137103.0,15,2017.0,21,1,40.479009,-3.659758,MADRID,102.0,Yes,Public,28_15_137103.0,0,-4.0
28,137103.0,54,2017.0,21,1,40.479009,-3.659758,MADRID,102.0,Yes,Public,28_54_137103.0,1,-4.0
29,137118.0,54,2017.0,25,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,29_54_137118.0,1,0.0
29,137118.0,79,2017.0,14,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,29_79_137118.0,0,0.0
30,137118.0,54,2017.0,41,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,30_54_137118.0,1,-17.0
30,137118.0,79,2017.0,24,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,30_79_137118.0,0,-10.0
28,137118.0,54,2017.0,24,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,28_54_137118.0,1,-2.0
28,137118.0,79,2017.0,14,1,40.470404,-3.375881,ALCALA DE HENARES,157.0,Yes,Public,28_79_137118.0,0,0.0
29,137120.0,79,2017.0,14,1,40.435017,-3.471271,TORREJON DE ARDOZ,159.0,Yes,Public,29_79_137120.0,0,-6.0
26,137120.0,79,2017.0,16,1,40.435017,-3.471271,TORREJON DE ARDOZ,159.0,Yes,Public,26_79_137120.0,0,-5.0
30,137120.0,79,2017.0,11,1,40.435017,-3.471271,TORREJON DE ARDOZ,159.0,Yes,Public,30_79_137120.0,0,6.0
31,137120.0,79,2017.0,19,1,40.435017,-3.471271,TORREJON DE ARDOZ,159.0,Yes,Public,31_79_137120.0,0,-8.0
28,137120.0,79,2017.0,17,1,40.435017,-3.471271,TORREJON DE ARDOZ,159.0,Yes,Public,28_79_137120.0,0,-6.0
30,137126.0,60,2017.0,48,1,40.374676,-3.735746,MADRID,124.0,Yes,Public,30_60_137126.0,0,2.0
29,137127.0,54,2017.0,22,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,29_54_137127.0,0,-3.0
30,137127.0,15,2017.0,20,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,30_15_137127.0,0,7.0
30,137127.0,60,2017.0,20,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,30_60_137127.0,0,7.0
31,137127.0,60,2017.0,21,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,31_60_137127.0,0,0.0
28,137127.0,15,2017.0,21,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,28_15_137127.0,0,-2.0
28,137127.0,13,2017.0,21,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,28_13_137127.0,0,-2.0
28,137127.0,54,2017.0,21,1,40.474359,-3.652669,MADRID,102.0,Yes,Public,28_54_137127.0,0,-2.0
29,137129.0,60,2017.0,52,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,29_60_137129.0,0,0.0
29,137129.0,54,2017.0,52,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,29_54_137129.0,0,0.0
26,137129.0,79,2017.0,22,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,26_79_137129.0,0,-1.0
30,137129.0,79,2017.0,28,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,30_79_137129.0,0,-3.0
27,137129.0,54,2017.0,51,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,27_54_137129.0,0,-1.0
31,137129.0,54,2017.0,47,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,31_54_137129.0,0,3.0
31,137129.0,79,2017.0,18,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,31_79_137129.0,0,5.0
28,137129.0,79,2017.0,26,1,40.374956,-3.534082,RIVAS-VACIAMADRID,117.0,Yes,Public,28_79_137129.0,0,-13.0
29,137133.0,60,2017.0,68,1,40.551641,-3.322811,MECO,199.0,Yes,Public,29_60_137133.0,0,-3.0
26,137133.0,60,2017.0,44,1,40.551641,-3.322811,MECO,199.0,Yes,Public,26_60_137133.0,0,-1.0
26,137133.0,54,2017.0,44,1,40.551641,-3.322811,MECO,199.0,Yes,Public,26_54_137133.0,0,-1.0
30,137133.0,54,2017.0,57,1,40.551641,-3.322811,MECO,199.0,Yes,Public,30_54_137133.0,0,12.0
27,137133.0,60,2017.0,55,1,40.551641,-3.322811,MECO,199.0,Yes,Public,27_60_137133.0,0,-10.0
31,137133.0,54,2017.0,62,1,40.551641,-3.322811,MECO,199.0,Yes,Public,31_54_137133.0,0,-6.0
28,137133.0,54,2017.0,66,1,40.551641,-3.322811,MECO,199.0,Yes,Public,28_54_137133.0,0,-11.0
28,137133.0,60,2017.0,66,1,40.551641,-3.322811,MECO,199.0,Yes,Public,28_60_137133.0,0,-11.0
27,137140.0,79,2017.0,18,1,40.465282,-3.633498,MADRID,208.0,Yes,Public,27_79_137140.0,0,0.0
28,137140.0,79,2017.0,14,1,40.465282,-3.633498,MADRID,208.0,Yes,Public,28_79_137140.0,0,0.0
29,137141.0,60,2017.0,97,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,29_60_137141.0,0,-19.0
29,137141.0,54,2017.0,97,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,29_54_137141.0,0,-19.0
30,137141.0,60,2017.0,78,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,30_60_137141.0,0,19.0
26,137141.0,79,2017.0,35,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,26_79_137141.0,0,0.0
30,137141.0,79,2017.0,0,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,30_79_137141.0,0,41.0
27,137141.0,54,2017.0,75,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,27_54_137141.0,0,0.0
27,137141.0,60,2017.0,75,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,27_60_137141.0,0,0.0
31,137141.0,60,2017.0,72,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,31_60_137141.0,0,24.0
28,137141.0,60,2017.0,79,1,40.403106,-3.617527,MADRID,117.0,Yes,Public,28_60_137141.0,0,0.0
29,137142.0,60,2017.0,126,1,40.392216,-3.688337,MADRID,124.0,Yes,Public,29_60_137142.0,0,-48.0
29,137142.0,54,2017.0,126,1,40.392216,-3.688337,MADRID,124.0,Yes,Public,29_54_137142.0,0,-48.0
27,137142.0,54,2017.0,100,1,40.392216,-3.688337,MADRID,124.0,Yes,Public,27_54_137142.0,0,-23.0
28,137142.0,60,2017.0,103,1,40.392216,-3.688337,MADRID,124.0,Yes,Public,28_60_137142.0,0,-28.0
29,137143.0,60,2017.0,11,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,29_60_137143.0,0,2.0
29,137143.0,54,2017.0,11,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,29_54_137143.0,0,2.0
26,137143.0,15,2017.0,21,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,26_15_137143.0,0,-4.0
26,137143.0,13,2017.0,21,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,26_13_137143.0,0,-4.0
30,137143.0,60,2017.0,17,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,30_60_137143.0,0,-4.0
31,137143.0,15,2017.0,17,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,31_15_137143.0,0,-4.0
27,137143.0,60,2017.0,14,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,27_60_137143.0,0,4.0
31,137143.0,60,2017.0,17,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,31_60_137143.0,0,-4.0
31,137143.0,54,2017.0,17,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,31_54_137143.0,0,-4.0
28,137143.0,60,2017.0,14,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,28_60_137143.0,0,1.0
28,137143.0,54,2017.0,14,1,40.480536,-3.6667,MADRID,102.0,Yes,Public,28_54_137143.0,0,1.0
26,137146.0,60,2017.0,19,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,26_60_137146.0,0,-4.0
26,137146.0,54,2017.0,19,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,26_54_137146.0,0,-4.0
30,137146.0,54,2017.0,20,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,30_54_137146.0,0,-1.0
27,137146.0,60,2017.0,18,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,27_60_137146.0,0,-1.0
27,137146.0,54,2017.0,18,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,27_54_137146.0,0,-1.0
31,137146.0,60,2017.0,15,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,31_60_137146.0,0,2.0
31,137146.0,54,2017.0,15,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,31_54_137146.0,0,2.0
28,137146.0,54,2017.0,18,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,28_54_137146.0,0,-2.0
28,137146.0,60,2017.0,18,1,40.460411,-3.784791,MADRID,159.0,Yes,Public,28_60_137146.0,0,-2.0
28,137151.0,54,2017.0,27,1,40.439839,-3.681395,MADRID,161.0,Yes,Public,28_54_137151.0,0,-2.0
28,137151.0,60,2017.0,27,1,40.439839,-3.681395,MADRID,161.0,Yes,Public,28_60_137151.0,0,-2.0
26,137154.0,54,2017.0,76,1,40.508097,-3.330616,ALCALA DE HENARES,199.0,Yes,Public,26_54_137154.0,0,2.0
26,137154.0,60,2017.0,76,1,40.508097,-3.330616,ALCALA DE HENARES,199.0,Yes,Public,26_60_137154.0,0,2.0
28,137154.0,54,2017.0,50,1,40.508097,-3.330616,ALCALA DE HENARES,199.0,Yes,Public,28_54_137154.0,0,0.0
29,137155.0,60,2017.0,0,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,29_60_137155.0,0,23.0
30,137155.0,15,2017.0,21,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,30_15_137155.0,0,-6.0
30,137155.0,13,2017.0,21,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,30_13_137155.0,0,-6.0
30,137155.0,60,2017.0,21,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,30_60_137155.0,0,-6.0
31,137155.0,15,2017.0,21,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,31_15_137155.0,0,3.0
31,137155.0,60,2017.0,21,1,40.379923,-3.673845,MADRID,130.0,Yes,Public,31_60_137155.0,0,3.0
29,137157.0,54,2017.0,26,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,29_54_137157.0,0,-2.0
29,137157.0,60,2017.0,26,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,29_60_137157.0,0,-2.0
29,137157.0,79,2017.0,8,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,29_79_137157.0,0,5.0
26,137157.0,54,2017.0,27,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,26_54_137157.0,0,-3.0
30,137157.0,60,2017.0,25,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,30_60_137157.0,0,-2.0
27,137157.0,15,2017.0,23,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,27_15_137157.0,0,0.0
30,137157.0,79,2017.0,13,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,30_79_137157.0,0,-6.0
31,137157.0,15,2017.0,26,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,31_15_137157.0,0,-3.0
27,137157.0,54,2017.0,23,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,27_54_137157.0,0,0.0
28,137157.0,13,2017.0,24,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,28_13_137157.0,0,-2.0
27,137157.0,79,2017.0,14,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,27_79_137157.0,0,-1.0
31,137157.0,79,2017.0,17,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,31_79_137157.0,0,-4.0
28,137157.0,54,2017.0,24,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,28_54_137157.0,0,-2.0
29,137157.0,13,2017.0,26,1,40.424057,-3.635275,MADRID,100.0,Yes,Public,29_13_137157.0,0,-2.0
30,137162.0,54,2017.0,91,1,40.424463,-3.611725,MADRID,208.0,Yes,Public,30_54_137162.0,0,-2.0
31,137162.0,13,2017.0,101,1,40.424463,-3.611725,MADRID,208.0,Yes,Public,31_13_137162.0,0,-4.0
31,137162.0,60,2017.0,101,1,40.424463,-3.611725,MADRID,208.0,Yes,Public,31_60_137162.0,0,-4.0
29,137166.0,60,2017.0,18,1,40.41998,-3.652791,MADRID,100.0,Yes,Public,29_60_137166.0,0,8.0
28,137166.0,60,2017.0,27,1,40.41998,-3.652791,MADRID,100.0,Yes,Public,28_60_137166.0,0,-4.0
30,137169.0,79,2017.0,30,1,40.464246,-3.450936,TORREJON DE ARDOZ,159.0,Yes,Public,30_79_137169.0,0,7.0
31,137169.0,79,2017.0,44,1,40.464246,-3.450936,TORREJON DE ARDOZ,159.0,Yes,Public,31_79_137169.0,0,-11.0
31,137172.0,79,2017.0,31,1,40.483696,-3.359158,ALCALA DE HENARES,199.0,Yes,Public,31_79_137172.0,0,-12.0
28,137172.0,79,2017.0,29,1,40.483696,-3.359158,ALCALA DE HENARES,199.0,Yes,Public,28_79_137172.0,0,-1.0
29,137225.0,60,2017.0,85,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,29_60_137225.0,0,0.0
29,137225.0,54,2017.0,85,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,29_54_137225.0,0,0.0
26,137225.0,15,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,26_15_137225.0,0,1.0
30,137225.0,15,2017.0,86,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,30_15_137225.0,0,0.0
26,137225.0,54,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,26_54_137225.0,0,1.0
26,137225.0,65,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,26_65_137225.0,0,1.0
26,137225.0,60,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,26_60_137225.0,0,1.0
30,137225.0,60,2017.0,86,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,30_60_137225.0,0,0.0
26,137225.0,79,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,26_79_137225.0,0,1.0
31,137225.0,15,2017.0,89,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,31_15_137225.0,0,-2.0
30,137225.0,79,2017.0,86,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,30_79_137225.0,0,0.0
31,137225.0,13,2017.0,89,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,31_13_137225.0,0,-2.0
27,137225.0,65,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,27_65_137225.0,0,-2.0
31,137225.0,60,2017.0,89,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,31_60_137225.0,0,-2.0
27,137225.0,79,2017.0,84,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,27_79_137225.0,0,-2.0
28,137225.0,15,2017.0,83,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,28_15_137225.0,0,3.0
28,137225.0,54,2017.0,83,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,28_54_137225.0,0,3.0
28,137225.0,60,2017.0,83,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,28_60_137225.0,0,3.0
28,137225.0,79,2017.0,83,1,40.411201,-3.665463,MADRID,161.0,No,Catholic,28_79_137225.0,0,3.0
29,137286.0,54,2017.0,82,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,29_54_137286.0,0,0.0
26,137286.0,13,2017.0,82,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,26_13_137286.0,0,0.0
30,137286.0,13,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,30_13_137286.0,0,0.0
26,137286.0,60,2017.0,82,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,26_60_137286.0,0,0.0
30,137286.0,54,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,30_54_137286.0,0,0.0
30,137286.0,60,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,30_60_137286.0,0,0.0
27,137286.0,13,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,27_13_137286.0,0,0.0
27,137286.0,15,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,27_15_137286.0,0,0.0
31,137286.0,13,2017.0,90,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,31_13_137286.0,0,-7.0
31,137286.0,15,2017.0,90,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,31_15_137286.0,0,-7.0
27,137286.0,54,2017.0,85,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,27_54_137286.0,0,0.0
31,137286.0,60,2017.0,90,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,31_60_137286.0,0,-7.0
31,137286.0,65,2017.0,90,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,31_65_137286.0,0,-7.0
31,137286.0,54,2017.0,90,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,31_54_137286.0,0,-7.0
28,137286.0,54,2017.0,83,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,28_54_137286.0,0,1.0
28,137286.0,65,2017.0,83,1,40.38494,-3.717359,MADRID,161.0,No,Catholic,28_65_137286.0,0,1.0
29,137324.0,79,2017.0,116,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,29_79_137324.0,0,-1.0
26,137324.0,65,2017.0,107,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,26_65_137324.0,0,3.0
30,137324.0,65,2017.0,122,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,30_65_137324.0,0,-4.0
31,137324.0,15,2017.0,120,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,31_15_137324.0,0,5.0
27,137324.0,65,2017.0,106,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,27_65_137324.0,0,5.0
31,137324.0,79,2017.0,120,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,31_79_137324.0,0,5.0
28,137324.0,54,2017.0,115,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,28_54_137324.0,0,1.0
28,137324.0,65,2017.0,115,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,28_65_137324.0,0,1.0
28,137324.0,79,2017.0,0,1,40.306971,-3.731809,GETAFE,161.0,No,Catholic,28_79_137324.0,0,116.0
26,137400.0,60,2017.0,133,1,40.40643,-3.635204,MADRID,199.0,No,Catholic,26_60_137400.0,0,3.0
30,137400.0,60,2017.0,146,1,40.40643,-3.635204,MADRID,199.0,No,Catholic,30_60_137400.0,0,4.0
27,137400.0,60,2017.0,131,1,40.40643,-3.635204,MADRID,199.0,No,Catholic,27_60_137400.0,0,2.0
27,137400.0,54,2017.0,131,1,40.40643,-3.635204,MADRID,199.0,No,Catholic,27_54_137400.0,0,2.0
26,137403.0,60,2017.0,26,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,26_60_137403.0,0,-1.0
26,137403.0,54,2017.0,26,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,26_54_137403.0,0,-1.0
30,137403.0,60,2017.0,17,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,30_60_137403.0,0,4.0
31,137403.0,60,2017.0,23,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,31_60_137403.0,0,-2.0
28,137403.0,60,2017.0,24,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,28_60_137403.0,0,4.0
28,137403.0,54,2017.0,24,1,40.404748,-3.676146,MADRID,189.0,No,Catholic,28_54_137403.0,0,4.0
29,137404.0,60,2017.0,27,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,29_60_137404.0,0,-1.0
30,137404.0,60,2017.0,26,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,30_60_137404.0,0,2.0
26,137404.0,79,2017.0,0,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,26_79_137404.0,0,20.0
27,137404.0,60,2017.0,28,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,27_60_137404.0,0,0.0
27,137404.0,79,2017.0,20,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,27_79_137404.0,0,0.0
28,137404.0,79,2017.0,24,1,40.408319,-3.607627,MADRID,208.0,Yes,Private,28_79_137404.0,0,-2.0
26,137405.0,54,2017.0,28,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,26_54_137405.0,0,0.0
26,137405.0,60,2017.0,28,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,26_60_137405.0,0,0.0
27,137405.0,15,2017.0,27,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,27_15_137405.0,0,1.0
28,137405.0,60,2017.0,27,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,28_60_137405.0,0,1.0
29,137405.0,13,2017.0,29,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,29_13_137405.0,0,0.0
29,137405.0,15,2017.0,29,1,40.460591,-3.482539,TORREJON DE ARDOZ,159.0,Yes,Private,29_15_137405.0,0,0.0
